"week_start","AdGroup","Spend","Impressions","Clicks","Conversions","Revenue"
"2025-02-24 00:00:00.000 UTC","Ticket-from-Dammam-Broad","88.357759","4433","220","4.0","2078.38"
"2025-02-24 00:00:00.000 UTC","Ticket-from-Egypt-Broad","221.229174","4145","433","16.181331","5457.034335424"
"2025-02-24 00:00:00.000 UTC","Ticket-from-Madinah-Broad","79.491422","1987","224","9.169424","2344.977352152"
"2025-02-24 00:00:00.000 UTC","Ticket-from-Riyadh-Broad","16.068086","2350","66","0.0","0.0"
"2025-02-24 00:00:00.000 UTC","Ticket-to-Jeddah-Broad","3.759832","1697","13","0.0","0.0"
"2025-02-24 00:00:00.000 UTC","Ticket-to-Riyadh-Broad","5.209162","906","12","2.0","672.5"
"2025-02-24 00:00:00.000 UTC","Ticket-to-Taif-Broad","54.15677","1342","154","2.5","344.64975693099996"
"2025-02-24 00:00:00.000 UTC","Tickets-Exact","45.453559","1314","142","8.032556","2699.1675464759996"
"2025-02-24 00:00:00.000 UTC","Travel-with-Installments-Broad","5.063308","91","11","0.0","0.0"
"2025-02-24 00:00:00.000 UTC","Yamsafer-Mispells-Exact","92.698825","41","26","3.018369","525.865054401"
"2025-03-03 00:00:00.000 UTC","Air-Cairo-Broad","32.982449","1831","112","5.599098","1091.388132241"
"2025-03-03 00:00:00.000 UTC","Air-Cairo-Exact","147.479192","4087","302","12.895315","2382.7259509240002"
"2025-03-03 00:00:00.000 UTC","Air-Flight-Booking-Broad","22.452258","1722","60","1.0","605.41"
"2025-03-03 00:00:00.000 UTC","Air-Flight-Booking-Installments-Broad","139.238509","1269","160","4.539484","1677.5868743600001"
"2025-03-03 00:00:00.000 UTC","Air-Flight-Broad","903.450039","18732","1542","27.854347","20322.981047167"
"2025-03-03 00:00:00.000 UTC","Air-Flight-Exact","80.799817","1618","170","6.0","1367.4793566090002"
"2025-03-03 00:00:00.000 UTC","Aircairo-Airline-Exact","9.793454","744","46","2.0","989.947326452"
"2025-03-03 00:00:00.000 UTC","Airline-Booking-Exact","26756.759185","130346","30753","1204.148478","337790.019300658"
"2025-03-03 00:00:00.000 UTC","Airline-Offers-Broad","565.930876","9379","962","26.324334999999998","7122.113395837"
"2025-03-03 00:00:00.000 UTC","Airline-Offers-Exact","153.823131","1570","367","6.7781839999999995","1178.899044684"
"2025-03-03 00:00:00.000 UTC","Airlines-Cheap-Exact","65.293587","582","122","1.61337","380.716667541"
"2025-03-03 00:00:00.000 UTC","Airlines-Cheapest-Broad","6060.906821","54086","10008","307.56670499999996","91998.743876909"
"2025-03-03 00:00:00.000 UTC","Airlines-Discount-Broad","77.785522","876","52","2.0","1057.86"
"2025-03-03 00:00:00.000 UTC","Airlines-Exact","1950.341137","25526","3775","144.933776","57019.21986110399"
"2025-03-03 00:00:00.000 UTC","Almatar-Exact","1074.273369","19103","1697","94.571252","31572.973717160003"
"2025-03-03 00:00:00.000 UTC","Badr-Airline-Broad","2.675024","249","43","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Badr-Airline-Exact","23.656952","802","125","2.0","354.921761381"
"2025-03-03 00:00:00.000 UTC","Book-Airline-Broad","175.933771","3693","424","11.001493","3100.83727813"
"2025-03-03 00:00:00.000 UTC","Book-Cheap-Flights-Exact","2215.170999","8502","2305","105.829371","30137.241198609"
"2025-03-03 00:00:00.000 UTC","Book-Flight-Tickets-Broad","305.509104","6724","726","18.041376","4855.162452438"
"2025-03-03 00:00:00.000 UTC","Book-Flight-Tickets-Exact","2314.621417","10396","3205","125.491352","39389.087932701004"
"2025-03-03 00:00:00.000 UTC","Book-Flights-Broad","32.894716","1634","86","1.0","1247.391225369"
"2025-03-03 00:00:00.000 UTC","Book-Flights-Exact","39.390832","221","60","0.5","858.06878805"
"2025-03-03 00:00:00.000 UTC","Book-Flights-RUH-JED-Exact","55.043749","802","169","4.0","1772.80865432"
"2025-03-03 00:00:00.000 UTC","Book-International-Broad","55.80546","1776","99","2.713151","514.7370510220001"
"2025-03-03 00:00:00.000 UTC","Book-International-Exact","99.243793","447","138","4.433279000000001","1495.150199676"
"2025-03-03 00:00:00.000 UTC","Book-Tickets-Exact","266.747555","1625","411","20.192880000000002","4751.124751117"
"2025-03-03 00:00:00.000 UTC","Book-Travel-Broad","195.061175","4390","284","10.210493","5336.302535401"
"2025-03-03 00:00:00.000 UTC","Book-Your-Flight-With-Cheapest-Price-Broad","61.95545","1642","119","0.073061","18.53116062"
"2025-03-03 00:00:00.000 UTC","Booking-Flynas-Tickets-Exact","18.2795","1709","48","5.290334","4115.90431267"
"2025-03-03 00:00:00.000 UTC","Bookings-Exact","432.979553","3271","488","28.647412999999997","7654.146839181001"
"2025-03-03 00:00:00.000 UTC","Bookings-Flynas-Exact","47.856758","3618","142","3.289413","1542.6832115819998"
"2025-03-03 00:00:00.000 UTC","Cheap-Booking-Saudia-Broad","9.32049","105","11","0.0","0.321407343"
"2025-03-03 00:00:00.000 UTC","Cheap-Flight-Tickets-Exact","117.567255","530","137","5.984106000000001","1119.2095315339998"
"2025-03-03 00:00:00.000 UTC","Cheapest-Airline-Booking-Exact","594.469821","2494","732","34.979317","8509.449788225"
"2025-03-03 00:00:00.000 UTC","Cheapest-Airline-Tickets-Broad","4.71","3714","15","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Cheapest-Airline-Tickets-Exact","344.629214","1760","472","19.55093","4408.487533853"
"2025-03-03 00:00:00.000 UTC","Cheapest-Airlines-Exact","1980.15953","12608","3190","107.258213","29644.068764638996"
"2025-03-03 00:00:00.000 UTC","Cheapest-Domestic-Airlines-Booking-Broad","319.07935","5376","803","20.247370000000004","4539.648944225"
"2025-03-03 00:00:00.000 UTC","Cheapest-Domestic-Airlines-Exact","326.441123","1219","419","14.56234","1827.961757509"
"2025-03-03 00:00:00.000 UTC","Cheapest-Flights-Broad","61.902012","2765","233","4.865923","773.255091206"
"2025-03-03 00:00:00.000 UTC","Cheapest-Flights-Exact","531.910353","2220","597","24.916525","5302.908681231001"
"2025-03-03 00:00:00.000 UTC","Cheapest-Flights-Tickets-Broad","30.64332","2242","122","2.07052","1276.172297643"
"2025-03-03 00:00:00.000 UTC","Cheapest-Flights-Tickets-Exact","58.421986","317","95","2.02188","984.5465149910001"
"2025-03-03 00:00:00.000 UTC","Compare-Flights-Prices-Broad","230.633674","3941","250","11.592595999999999","4254.183559886"
"2025-03-03 00:00:00.000 UTC","Discount-Tickets-Broad","0.0","16","0","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Domestic-Airline-Booking-Exact","54.022011","260","85","3.0","480.965558665"
"2025-03-03 00:00:00.000 UTC","Egyptair-Airlines-Booking-Exact","20.47704","1035","85","2.0","483.593302906"
"2025-03-03 00:00:00.000 UTC","Egyptair-Exact","80.816691","6772","248","6.685387","3138.9107217129995"
"2025-03-03 00:00:00.000 UTC","Flight-Booking-Exact","46.464003","289","77","1.75","520.057000213"
"2025-03-03 00:00:00.000 UTC","Flight-Tickets-Broad","52.078457","3326","111","3.032802","3579.0890694319996"
"2025-03-03 00:00:00.000 UTC","Flight-Tickets-Exact","1937.097709","16556","4798","126.392428","40937.928185543"
"2025-03-03 00:00:00.000 UTC","Flight-Tickets-Installments-Broad","349.797085","1261","278","17.807275","5109.678630613"
"2025-03-03 00:00:00.000 UTC","Flight-from-Abha-Broad","17.327348","791","63","1.120343","93.89504574200001"
"2025-03-03 00:00:00.000 UTC","Flight-from-Egypt-Broad","0.0","17","0","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Flight-from-Jeddah-Broad","7.972818","1022","61","2.333334","3817.345235007"
"2025-03-03 00:00:00.000 UTC","Flight-from-Madinah-Broad","18.176674","1065","101","3.192082","339.22519824700004"
"2025-03-03 00:00:00.000 UTC","Flight-to-Dammam-Broad","0.01","31","1","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Flight-to-Riyadh-Broad","59.799918","4458","237","8.264246","2712.3256069219997"
"2025-03-03 00:00:00.000 UTC","Flights-Exact","644.032308","10238","1154","42.371429","9387.788076505"
"2025-03-03 00:00:00.000 UTC","Fly-Nas-Discount-Broad","49.17517","985","66","1.333334","1038.691311261"
"2025-03-03 00:00:00.000 UTC","Flyin-Exact","72.306297","1646","100","6.0","1318.477491902"
"2025-03-03 00:00:00.000 UTC","Flynas-Exact","2069.418264","112040","3483","155.803097","45364.033116759005"
"2025-03-03 00:00:00.000 UTC","Flynas-Searches-Broad","8.22","65","6","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Google-Flights-Exact","173.668724","4051","112","11.462868","3897.8512254590005"
"2025-03-03 00:00:00.000 UTC","JED-CAI-Exact","28.715465","751","89","1.149284","2209.0905917990003"
"2025-03-03 00:00:00.000 UTC","JED-to-RUH-Exact","68.99498","882","124","5.1011880000000005","1380.898067165"
"2025-03-03 00:00:00.000 UTC","Nesma-Exact","54.097467","2663","130","4.983322","1576.1809871169999"
"2025-03-03 00:00:00.000 UTC","New-Booking-Broad","360.631376","4751","525","15.468879","2947.760422069"
"2025-03-03 00:00:00.000 UTC","Nile-Air-Booking-Exact","19.546082","697","58","1.058707","861.508966707"
"2025-03-03 00:00:00.000 UTC","Nile-Air-Exact","90.335528","5561","185","12.688424","2921.5936196029998"
"2025-03-03 00:00:00.000 UTC","RJ-Airlines-Exact","48.577842","2533","142","7.032557","5881.080600379"
"2025-03-03 00:00:00.000 UTC","RUH-to-JED-Exact","69.30668","1545","212","8.604254000000001","2789.366631703"
"2025-03-03 00:00:00.000 UTC","Saudia-Airline-Exact","5.19","202","13","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Saudia-Airlines-Broad","3.298267","564","13","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Saudia-Airlines-Exact","32.152443","1117","52","2.632668","3150.501636965"
"2025-03-03 00:00:00.000 UTC","Saudia-Airlines-Tickets-Prices-Broad","1.34","28","2","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Saudia-Booking-Broad","85.123741","3420","240","5.5","1584.1021877480002"
"2025-03-03 00:00:00.000 UTC","Saudia-Booking-Exact","27.123096","394","34","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Saudia-Broad","0.169369","80","2","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Saudia-Cheapest-Domestic-Flight-Broad","25.826994","587","86","1.584327","598.084922363"
"2025-03-03 00:00:00.000 UTC","Saudia-Company-Broad","34.335054","1077","59","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Saudia-Exact","12.4","348","10","1.058707","115.138483276"
"2025-03-03 00:00:00.000 UTC","Sky-Scanner-Exact","53.27603","2255","83","7.163952","1578.166241511"
"2025-03-03 00:00:00.000 UTC","Tarko-Airlines-Exact","31.271664","1131","232","6.333333","788.908872869"
"2025-03-03 00:00:00.000 UTC","Ticket-Flight-Prices-Broad","236.562414","4142","562","13.981095","3286.211074772"
"2025-03-03 00:00:00.000 UTC","Ticket-Flight-Prices-Exact","74.002525","1684","431","5.076814","847.070329704"
"2025-03-03 00:00:00.000 UTC","Ticket-from-Abha-Broad","2.942459","257","31","1.0","486.7"
"2025-03-03 00:00:00.000 UTC","Ticket-from-Dammam-Broad","2.100075","295","16","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Ticket-from-Egypt-Broad","13.705153","373","48","1.996225","398.329986291"
"2025-03-03 00:00:00.000 UTC","Ticket-from-Madinah-Broad","6.804707","435","43","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Ticket-from-Riyadh-Broad","0.954331","151","12","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Ticket-to-Jeddah-Broad","0.335443","162","3","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Ticket-to-Riyadh-Broad","0.08","192","1","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Ticket-to-Taif-Broad","38.923875","1145","142","2.666902","528.624551603"
"2025-03-03 00:00:00.000 UTC","Tickets-Exact","81.31679","1726","267","4.77135","1852.7551708499998"
"2025-03-03 00:00:00.000 UTC","Travel-with-Installments-Broad","3.791401","94","9","0.0","0.0"
"2025-03-03 00:00:00.000 UTC","Yamsafer-Mispells-Exact","71.427424","46","27","9.160897","2329.639189298"
"2025-03-10 00:00:00.000 UTC","Air-Cairo-Broad","11.844679","904","44","0.471658","55.664353557"
"2025-03-10 00:00:00.000 UTC","Air-Cairo-Exact","66.844046","2871","181","7.780468","1928.819224966"
"2025-03-10 00:00:00.000 UTC","Air-Flight-Booking-Broad","15.380744","1111","53","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Air-Flight-Booking-Installments-Broad","36.383435","1072","72","1.0","167.16334364"
"2025-03-10 00:00:00.000 UTC","Air-Flight-Broad","354.023428","11403","828","33.014644","13970.87076456"
"2025-03-10 00:00:00.000 UTC","Air-Flight-Exact","30.086008","1385","112","1.0","234.524850837"
"2025-03-10 00:00:00.000 UTC","Aircairo-Airline-Exact","10.192775","419","30","1.6590880000000001","485.201759183"
"2025-03-10 00:00:00.000 UTC","Airline-Booking-Exact","18663.131989","132109","28998","1089.614652","369305.25899859593"
"2025-03-10 00:00:00.000 UTC","Airline-Offers-Broad","361.912297","7177","678","16.326697","5597.437780280001"
"2025-03-10 00:00:00.000 UTC","Airline-Offers-Exact","92.22699","1632","325","13.397769","2668.937467584"
"2025-03-10 00:00:00.000 UTC","Airlines-Cheap-Exact","37.937473","470","101","1.0","289.261574969"
"2025-03-10 00:00:00.000 UTC","Airlines-Cheapest-Broad","3098.70832","42015","6117","197.26487099999997","60233.381327219"
"2025-03-10 00:00:00.000 UTC","Airlines-Discount-Broad","54.671595","768","36","10.250356","827.393592305"
"2025-03-10 00:00:00.000 UTC","Airlines-Exact","1209.734897","33477","4140","150.257431","61637.403277091"
"2025-03-10 00:00:00.000 UTC","Almatar-Exact","1033.930302","28858","2363","123.925939","64320.121372508"
"2025-03-10 00:00:00.000 UTC","Badr-Airline-Broad","3.831356","276","54","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Badr-Airline-Exact","17.645173","806","111","1.0","317.580088254"
"2025-03-10 00:00:00.000 UTC","Book-Airline-Broad","83.353863","2547","285","5.054608","1740.2530873809997"
"2025-03-10 00:00:00.000 UTC","Book-Cheap-Flights-Exact","1639.922711","9102","2349","105.007327","39368.251437593004"
"2025-03-10 00:00:00.000 UTC","Book-Flight-Tickets-Broad","166.189811","5766","525","13.888138","6631.499458909"
"2025-03-10 00:00:00.000 UTC","Book-Flight-Tickets-Exact","1769.249958","10967","3249","125.03893400000001","48816.746239002"
"2025-03-10 00:00:00.000 UTC","Book-Flights-Broad","17.280507","1106","68","2.0","455.91"
"2025-03-10 00:00:00.000 UTC","Book-Flights-Exact","15.033989","198","41","1.0","84.173267448"
"2025-03-10 00:00:00.000 UTC","Book-Flights-RUH-JED-Exact","29.816699","753","149","3.521429","1053.042073491"
"2025-03-10 00:00:00.000 UTC","Book-International-Broad","19.136649","1896","44","1.033611","104.109617323"
"2025-03-10 00:00:00.000 UTC","Book-International-Exact","70.882654","422","100","7.41541","2247.384464331"
"2025-03-10 00:00:00.000 UTC","Book-Tickets-Exact","172.71239","1734","462","9.537128","3208.3372102219996"
"2025-03-10 00:00:00.000 UTC","Book-Travel-Broad","130.615797","3187","215","7.436627","2011.573875434"
"2025-03-10 00:00:00.000 UTC","Book-Your-Flight-With-Cheapest-Price-Broad","20.610448","1680","61","9.0","8083.907730139"
"2025-03-10 00:00:00.000 UTC","Booking-Flynas-Tickets-Exact","24.753593","2275","63","4.528799","2032.316802373"
"2025-03-10 00:00:00.000 UTC","Bookings-Exact","306.001738","4260","558","32.904576999999996","18112.725106960002"
"2025-03-10 00:00:00.000 UTC","Bookings-Flynas-Exact","55.121741","4252","184","4.383765","2884.4728336689996"
"2025-03-10 00:00:00.000 UTC","Cheap-Booking-Saudia-Broad","28.375455","217","38","3.410568","1324.4482290189999"
"2025-03-10 00:00:00.000 UTC","Cheap-Flight-Tickets-Exact","70.378736","444","111","4.433787","920.2307036299999"
"2025-03-10 00:00:00.000 UTC","Cheapest-Airline-Booking-Exact","360.494361","2472","573","22.297741999999996","7030.459895093001"
"2025-03-10 00:00:00.000 UTC","Cheapest-Airline-Tickets-Broad","0.56","1099","4","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Cheapest-Airline-Tickets-Exact","269.420742","1862","460","17.179617","9293.074408011998"
"2025-03-10 00:00:00.000 UTC","Cheapest-Airlines-Exact","1409.570439","12529","2857","90.50128700000002","27014.277595318003"
"2025-03-10 00:00:00.000 UTC","Cheapest-Domestic-Airlines-Booking-Broad","215.646713","4440","675","19.840353","6275.836410604001"
"2025-03-10 00:00:00.000 UTC","Cheapest-Domestic-Airlines-Exact","256.62965","1269","460","6.5734639999999995","1175.8748039020002"
"2025-03-10 00:00:00.000 UTC","Cheapest-Flights-Broad","13.482776","2147","127","1.0","307.47"
"2025-03-10 00:00:00.000 UTC","Cheapest-Flights-Exact","426.656819","2294","617","26.38132","12230.688743494"
"2025-03-10 00:00:00.000 UTC","Cheapest-Flights-Tickets-Broad","18.030807","1485","73","0.0","0.167987842"
"2025-03-10 00:00:00.000 UTC","Cheapest-Flights-Tickets-Exact","27.6993","261","64","1.0","118.72057183199999"
"2025-03-10 00:00:00.000 UTC","Compare-Flights-Prices-Broad","125.467123","3996","155","3.856119","789.702490899"
"2025-03-10 00:00:00.000 UTC","Discount-Tickets-Broad","0.0","22","0","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Domestic-Airline-Booking-Exact","33.284832","326","101","3.666667","958.7331688109999"
"2025-03-10 00:00:00.000 UTC","Egyptair-Airlines-Booking-Exact","11.993043","784","55","2.0","788.95210871"
"2025-03-10 00:00:00.000 UTC","Egyptair-Exact","43.010018","5974","182","10.828033","1749.284305608"
"2025-03-10 00:00:00.000 UTC","Flight-Booking-Exact","43.29505","434","98","2.666668","519.9168518920001"
"2025-03-10 00:00:00.000 UTC","Flight-Tickets-Broad","27.186486","1999","83","1.025739","285.739901502"
"2025-03-10 00:00:00.000 UTC","Flight-Tickets-Exact","1262.534869","17187","4375","109.90955400000001","41439.074733762005"
"2025-03-10 00:00:00.000 UTC","Flight-Tickets-Installments-Broad","262.378043","1408","283","16.693161","9166.56701618"
"2025-03-10 00:00:00.000 UTC","Flight-from-Abha-Broad","10.21012","1098","91","3.0","733.5200000000001"
"2025-03-10 00:00:00.000 UTC","Flight-from-Egypt-Broad","0.0","1","0","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Flight-from-Jeddah-Broad","3.675649","810","48","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Flight-from-Madinah-Broad","14.611524","1129","103","1.666666","171.95551376"
"2025-03-10 00:00:00.000 UTC","Flight-to-Dammam-Broad","0.52","40","3","1.0","348.03"
"2025-03-10 00:00:00.000 UTC","Flight-to-Riyadh-Broad","39.081763","3000","225","6.0","3575.33"
"2025-03-10 00:00:00.000 UTC","Flights-Exact","344.61245","10077","977","34.950936","8676.607895105"
"2025-03-10 00:00:00.000 UTC","Fly-Nas-Discount-Broad","67.612171","1212","88","0.5","198.638488"
"2025-03-10 00:00:00.000 UTC","Flyin-Exact","47.475726","1938","70","2.969473","595.189078236"
"2025-03-10 00:00:00.000 UTC","Flynas-Exact","2034.928056","134096","4218","133.54910999999998","42170.29869343201"
"2025-03-10 00:00:00.000 UTC","Flynas-Searches-Broad","0.51","21","2","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Google-Flights-Exact","103.621054","3113","83","2.651085","714.92456595"
"2025-03-10 00:00:00.000 UTC","JED-CAI-Exact","16.327425","779","69","1.149286","206.73638212999998"
"2025-03-10 00:00:00.000 UTC","JED-to-RUH-Exact","33.293147","760","102","3.307462","1598.785783389"
"2025-03-10 00:00:00.000 UTC","Nesma-Exact","39.183536","2077","80","4.572647","724.515577602"
"2025-03-10 00:00:00.000 UTC","New-Booking-Broad","157.999062","2585","282","12.663424","6385.044237467"
"2025-03-10 00:00:00.000 UTC","Nile-Air-Booking-Exact","15.427851","607","59","2.040851","1158.765682006"
"2025-03-10 00:00:00.000 UTC","Nile-Air-Exact","65.981448","4532","173","5.082158000000001","2284.1550088240006"
"2025-03-10 00:00:00.000 UTC","RJ-Airlines-Exact","32.199001","2410","157","2.008911","635.3366093970001"
"2025-03-10 00:00:00.000 UTC","RUH-to-JED-Exact","24.266884","1323","123","2.333333","723.752301558"
"2025-03-10 00:00:00.000 UTC","Saudia-Airline-Exact","19.340315","316","22","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Saudia-Airlines-Broad","6.700381","816","28","0.05178","10.225740625"
"2025-03-10 00:00:00.000 UTC","Saudia-Airlines-Exact","47.498673","2388","101","3.0","1347.902330738"
"2025-03-10 00:00:00.000 UTC","Saudia-Airlines-Tickets-Prices-Broad","9.323159","337","27","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Saudia-Booking-Broad","130.639877","6799","385","10.821382999999999","3096.845032184"
"2025-03-10 00:00:00.000 UTC","Saudia-Booking-Exact","31.754823","653","34","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Saudia-Broad","6.37","127","6","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Saudia-Cheapest-Domestic-Flight-Broad","15.665688","617","76","3.0","649.682252029"
"2025-03-10 00:00:00.000 UTC","Saudia-Company-Broad","67.358859","1922","128","4.0","2059.0718724529997"
"2025-03-10 00:00:00.000 UTC","Saudia-Exact","2.365015","117","2","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Sky-Scanner-Exact","30.872111","1606","43","12.989453000000001","2958.933535366"
"2025-03-10 00:00:00.000 UTC","Tarko-Airlines-Exact","28.485757","1273","222","1.425456","523.286584869"
"2025-03-10 00:00:00.000 UTC","Ticket-Flight-Prices-Broad","119.144476","3703","361","12.509102000000002","3314.4638559190003"
"2025-03-10 00:00:00.000 UTC","Ticket-Flight-Prices-Exact","51.735314","1842","385","3.212627","714.339027062"
"2025-03-10 00:00:00.000 UTC","Ticket-from-Abha-Broad","0.952348","176","5","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Ticket-from-Dammam-Broad","1.369228","193","13","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Ticket-from-Egypt-Broad","6.828916","227","40","2.0","299.53"
"2025-03-10 00:00:00.000 UTC","Ticket-from-Madinah-Broad","4.370383","355","32","3.0","501.4"
"2025-03-10 00:00:00.000 UTC","Ticket-from-Riyadh-Broad","0.26","131","3","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Ticket-to-Jeddah-Broad","0.24","100","3","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Ticket-to-Riyadh-Broad","1.159658","93","6","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Ticket-to-Taif-Broad","42.921068","1519","195","4.5","2854.891244351"
"2025-03-10 00:00:00.000 UTC","Tickets-Exact","38.321209","2008","262","7.0","1449.89502638"
"2025-03-10 00:00:00.000 UTC","Travel-with-Installments-Broad","5.163325","128","10","0.0","0.0"
"2025-03-10 00:00:00.000 UTC","Yamsafer-Mispells-Exact","32.730482","43","17","2.014671","283.52064272"
"2025-03-17 00:00:00.000 UTC","Air-Cairo-Broad","28.282388","1163","82","2.010165","1393.3707734270001"
"2025-03-17 00:00:00.000 UTC","Air-Cairo-Exact","175.623618","3771","300","18.638558","8359.743420787"
"2025-03-17 00:00:00.000 UTC","Air-Flight-Booking-Broad","21.236028","1688","63","1.588285","503.290836943"
"2025-03-17 00:00:00.000 UTC","Air-Flight-Booking-Installments-Broad","27.788783","577","21","0.934818","198.929935033"
"2025-03-17 00:00:00.000 UTC","Air-Flight-Broad","460.256346","14249","988","32.840076","16095.398430330999"
"2025-03-17 00:00:00.000 UTC","Air-Flight-Exact","56.074209","1599","150","2.5616719999999997","675.786230153"
"2025-03-17 00:00:00.000 UTC","Aircairo-Airline-Exact","50.643653","1195","269","0.0","0.0"
"2025-03-17 00:00:00.000 UTC","Airline-Booking-Exact","20105.58731","145622","32121","1104.132556","355702.22350953403"
"2025-03-17 00:00:00.000 UTC","Airline-Offers-Broad","467.454821","9846","1082","25.545561999999997","8470.808682113999"
"2025-03-17 00:00:00.000 UTC","Airline-Offers-Exact","87.792343","1590","269","2.697329","1095.045664299"
"2025-03-17 00:00:00.000 UTC","Airlines-Cheap-Exact","45.830272","703","119","4.492113","1103.7701510050001"
"2025-03-17 00:00:00.000 UTC","Airlines-Cheapest-Broad","4010.520776","53558","8654","226.200579","86985.972875084"
"2025-03-17 00:00:00.000 UTC","Airlines-Discount-Broad","66.756825","989","35","3.5","1354.954448402"
"2025-03-17 00:00:00.000 UTC","Airlines-Exact","1499.397744","36275","5193","161.05208599999997","52256.219052484"
"2025-03-17 00:00:00.000 UTC","Almatar-Exact","1325.429179","27326","2704","106.85671500000001","38577.204169765"
"2025-03-17 00:00:00.000 UTC","Badr-Airline-Broad","16.7098","330","66","2.0","1991.11"
"2025-03-17 00:00:00.000 UTC","Badr-Airline-Exact","31.542789","996","143","0.0","0.15995623"
"2025-03-17 00:00:00.000 UTC","Book-Airline-Broad","122.431691","2770","319","5.992141","1557.073047452"
"2025-03-17 00:00:00.000 UTC","Book-Cheap-Flights-Exact","1705.982237","9634","2615","101.482287","29403.197780190996"
"2025-03-17 00:00:00.000 UTC","Book-Flight-Tickets-Broad","174.181298","8128","711","13.080072000000001","6312.391693463"
"2025-03-17 00:00:00.000 UTC","Book-Flight-Tickets-Exact","1836.488482","12106","3636","107.40499299999998","33506.54958693401"
"2025-03-17 00:00:00.000 UTC","Book-Flights-Broad","11.186854","1243","58","0.0","0.0"
"2025-03-17 00:00:00.000 UTC","Book-Flights-Exact","31.989982","259","62","1.0","361.01"
"2025-03-17 00:00:00.000 UTC","Book-Flights-RUH-JED-Exact","33.301718","804","140","4.934818","892.246714975"
"2025-03-17 00:00:00.000 UTC","Book-International-Broad","17.396983","2104","70","1.0","181.362132868"
"2025-03-17 00:00:00.000 UTC","Book-International-Exact","91.772996","519","148","3.9785060000000003","1306.963893898"
"2025-03-17 00:00:00.000 UTC","Book-Tickets-Exact","220.08316","1972","557","14.990833000000002","4754.187048361"
"2025-03-17 00:00:00.000 UTC","Book-Travel-Broad","141.572439","4189","246","5.0","1048.6256643919999"
"2025-03-17 00:00:00.000 UTC","Book-Your-Flight-With-Cheapest-Price-Broad","14.324918","2228","61","0.0","0.167356914"
"2025-03-17 00:00:00.000 UTC","Booking-Flynas-Tickets-Exact","25.601199","2654","106","4.005516","1190.112459909"
"2025-03-17 00:00:00.000 UTC","Bookings-Exact","336.908294","4693","635","22.537022","5637.847895373"
"2025-03-17 00:00:00.000 UTC","Bookings-Flynas-Exact","87.40359","5210","344","10.895572000000001","4399.292157471999"
"2025-03-17 00:00:00.000 UTC","Cheap-Booking-Saudia-Broad","21.648161","250","39","2.0","1949.887607234"
"2025-03-17 00:00:00.000 UTC","Cheap-Flight-Tickets-Exact","103.041446","626","171","3.9863660000000003","818.1544965359999"
"2025-03-17 00:00:00.000 UTC","Cheapest-Airline-Booking-Exact","443.851875","2727","691","30.358898","10308.914500036"
"2025-03-17 00:00:00.000 UTC","Cheapest-Airline-Tickets-Broad","10.25","2345","24","0.908521","77.248413239"
"2025-03-17 00:00:00.000 UTC","Cheapest-Airline-Tickets-Exact","296.466973","2144","516","23.433894","8642.650065554"
"2025-03-17 00:00:00.000 UTC","Cheapest-Airlines-Exact","1523.569813","13907","3223","92.73896199999999","27434.636092121997"
"2025-03-17 00:00:00.000 UTC","Cheapest-Domestic-Airlines-Booking-Broad","257.141567","5713","937","14.970482999999998","10962.17999393"
"2025-03-17 00:00:00.000 UTC","Cheapest-Domestic-Airlines-Exact","261.84097","1363","442","12.971273999999998","3643.9924427269993"
